;;;"    Öffentliches Gesundheitswesen";"6";"5";"5";"6";"7";"6";"6";"5";"5";"5";"5";"5";"5";"5";"5";"4";"4";"4";
;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7.037";"7.017";"7.071";"7.198";"7.260";"7.293";"7.259";"7.193";"7.195";"7.279";"7.377";"7.495";"7.669";"7.714";"7.912";"8.039";"8.189";"8.318";
;;;"    Öffentliches Gesundheitswesen";"27";"27";"26";"26";"24";"22";"21";"20";"15";"12";"10";"10";"10";"11";"9";"8";"8";"9";
;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.036";"3.999";"3.980";"4.001";"4.066";"3.972";"3.924";"3.924";"3.905";"3.903";"3.913";"3.963";"3.999";"4.104";"4.120";"4.170";"4.232";"4.334";
;;;"    Öffentliches Gesundheitswesen";"16";"10";"16";"13";"11";"11";"10";"9";"7";"6";"5";"5";"4";"4";"4";"2";"3";"3";
;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.638";"6.685";"6.661";"6.661";"6.668";"6.565";"6.561";"6.546";"6.496";"6.482";"6.477";"6.506";"6.544";"6.596";"6.585";"6.691";"6.758";"6.807";
;;;"    Öffentliches Gesundheitswesen";"37";"31";"28";"27";"26";"24";"24";"21";"17";"14";"13";"11";"11";"8";"8";"9";"10";"11";
;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.073";"4.009";"4.022";"4.040";"4.066";"4.059";"4.047";"4.059";"4.038";"4.064";"4.097";"4.134";"4.230";"4.314";"4.336";"4.430";"4.485";"4.592";
;;;"    Öffentliches Gesundheitswesen";"17";"17";"15";"15";"15";"8";"7";"7";"6";"4";"4";"3";"3";"3";"3";"2";"1";"1";
;"    Unter 35 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"29.316";"28.137";"26.297";"25.408";"25.022";"23.126";"23.596";"23.460";"23.587";"23.693";"24.166";"24.671";"24.587";"26.170";"27.380";"28.395";"29.656";"30.851";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"1";"";"";"";"";"";"1";"1";"2";"1";"1";
;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.738";"3.630";"3.468";"3.390";"3.256";"3.179";"3.157";"3.238";"3.193";"2.951";"3.007";"3.217";"3.176";"3.465";"3.671";"3.697";"3.783";"3.897";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.901";"4.643";"4.441";"4.186";"4.037";"3.301";"3.912";"3.834";"3.840";"3.896";"3.915";"3.913";"3.363";"4.152";"4.286";"4.460";"4.686";"4.798";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";
;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.623";"1.580";"1.581";"1.645";"1.539";"1.255";"1.228";"1.203";"1.216";"1.282";"1.267";"1.307";"1.305";"1.295";"1.403";"1.512";"1.597";"1.676";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"540";"530";"460";"424";"463";"474";"453";"453";"464";"474";"484";"513";"521";"542";"557";"577";"583";"649";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"275";"252";"254";"298";"215";"212";"238";"245";"230";"239";"244";"246";"250";"245";"274";"278";"330";"329";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"817";"864";"808";"809";"784";"726";"707";"723";"757";"843";"889";"918";"904";"908";"950";"996";"1.004";"1.065";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.982";"1.914";"1.805";"1.704";"1.647";"1.561";"1.545";"1.517";"1.626";"1.657";"1.729";"1.697";"1.731";"1.785";"1.865";"1.970";"2.055";"2.131";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"641";"578";"515";"477";"486";"473";"455";"454";"492";"492";"501";"521";"523";"523";"563";"576";"520";"552";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.241";"2.125";"2.032";"2.087";"2.338";"1.830";"1.846";"1.846";"1.818";"1.807";"1.797";"1.858";"2.014";"2.146";"2.233";"2.421";"2.491";"2.557";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.663";"6.274";"5.848";"5.524";"5.396";"5.341";"5.349";"5.229";"5.328";"5.356";"5.510";"5.587";"5.730";"5.936";"6.269";"6.340";"6.662";"7.001";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";
;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.332";"1.238";"1.125";"1.074";"1.066";"1.063";"1.030";"1.019";"968";"1.019";"1.056";"1.095";"1.103";"1.123";"1.204";"1.250";"1.353";"1.377";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"437";"416";"401";"398";"395";"385";"390";"401";"412";"400";"415";"411";"417";"448";"480";"453";"491";"504";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.501";"1.621";"1.280";"1.284";"1.308";"1.335";"1.310";"1.302";"1.283";"1.290";"1.353";"1.340";"1.342";"1.341";"1.426";"1.527";"1.578";"1.635";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"1";"";"";"";"";"";"1";"";"";"";"";
;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"883";"810";"727";"652";"658";"608";"593";"608";"608";"635";"643";"645";"639";"688";"694";"723";"778";"815";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"979";"965";"922";"858";"837";"785";"752";"760";"730";"712";"699";"702";"824";"817";"728";"797";"867";"937";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"763";"697";"630";"598";"597";"598";"631";"628";"622";"640";"657";"701";"745";"756";"777";"818";"878";"928";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    35 bis unter 40 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"30.958";"29.816";"29.020";"27.896";"26.576";"24.821";"23.841";"22.502";"21.127";"20.445";"20.080";"20.351";"20.490";"21.019";"21.214";"20.971";"20.834";"21.224";
;;;"    Öffentliches Gesundheitswesen";"17";"14";"12";"10";"10";"6";"5";"4";"4";"6";"5";"4";"5";"4";"4";"4";"6";"4";
;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.112";"3.912";"3.738";"3.520";"3.347";"3.205";"3.040";"2.811";"2.666";"2.595";"2.614";"2.672";"2.618";"2.785";"2.836";"2.611";"2.583";"2.687";
;;;"    Öffentliches Gesundheitswesen";"6";"7";"4";"3";"2";"2";"2";"";"";"";"";"";"";"";"";"";"";"1";
;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5.084";"4.979";"4.762";"4.540";"4.270";"3.753";"3.767";"3.625";"3.421";"3.296";"3.253";"3.327";"3.349";"3.427";"3.398";"3.449";"3.413";"3.425";
;;;"    Öffentliches Gesundheitswesen";"2";"";"";"2";"";"";"";"";"";"1";"1";"1";"4";"4";"1";"1";"3";"1";
;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.621";"1.559";"1.523";"1.466";"1.360";"1.294";"1.289";"1.262";"1.215";"1.260";"1.236";"1.254";"1.236";"1.216";"1.285";"1.263";"1.249";"1.284";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"1";"";"";"1";"";"";"";"";"";
;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"649";"632";"626";"641";"626";"608";"627";"559";"523";"492";"489";"439";"438";"437";"437";"431";"458";"471";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"1";"1";"";"";"1";"1";"1";"2";"2";"";"";"";"";"";"";
;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"307";"286";"262";"259";"270";"259";"255";"220";"228";"212";"184";"177";"204";"212";"228";"218";"235";"243";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"916";"844";"782";"736";"668";"671";"682";"711";"701";"704";"702";"694";"719";"751";"742";"750";"750";"736";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.215";"2.129";"2.083";"2.014";"1.862";"1.757";"1.643";"1.541";"1.471";"1.424";"1.396";"1.427";"1.435";"1.482";"1.504";"1.515";"1.557";"1.600";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";
;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"550";"542";"567";"565";"580";"590";"559";"490";"435";"389";"361";"356";"358";"384";"378";"371";"409";"398";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.649";"2.545";"2.480";"2.428";"2.422";"2.094";"1.979";"1.884";"1.759";"1.670";"1.704";"1.722";"1.735";"1.747";"1.751";"1.686";"1.683";"1.709";
;;;"    Öffentliches Gesundheitswesen";"3";"2";"2";"1";"4";"2";"2";"2";"2";"3";"2";"1";"";"";"";"";"";"";
;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7.215";"6.948";"6.810";"6.445";"6.051";"5.725";"5.395";"5.069";"4.685";"4.528";"4.441";"4.610";"4.640";"4.735";"4.781";"4.801";"4.627";"4.744";
;;;"    Öffentliches Gesundheitswesen";"4";"3";"2";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.542";"1.498";"1.458";"1.389";"1.284";"1.159";"1.074";"990";"919";"888";"853";"836";"867";"889";"900";"900";"906";"907";
;;;"    Öffentliches Gesundheitswesen";"1";"1";"1";"";"1";"";"";"";"";"";"";"";"";"";"2";"2";"1";"";
;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"483";"447";"419";"425";"409";"380";"339";"311";"271";"292";"300";"309";"316";"324";"298";"290";"298";"303";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.135";"1.135";"1.204";"1.198";"1.200";"1.211";"1.150";"1.078";"1.004";"985";"936";"936";"990";"1.001";"1.024";"1.023";"1.022";"1.040";
;;;"    Öffentliches Gesundheitswesen";"1";"1";"1";"1";"1";"1";"1";"";"1";"";"";"";"";"";"1";"1";"2";"2";
;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"734";"708";"708";"693";"713";"681";"642";"596";"559";"479";"437";"444";"449";"465";"493";"497";"479";"512";
;;;"    Öffentliches Gesundheitswesen";"";"";"2";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.029";"1.003";"914";"922";"877";"822";"827";"788";"763";"750";"702";"688";"686";"683";"674";"668";"672";"646";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"717";"649";"684";"655";"637";"612";"573";"567";"507";"481";"472";"460";"450";"481";"485";"498";"493";"519";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    40 bis unter 50 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"56.757";"57.551";"58.542";"59.658";"60.318";"60.663";"60.819";"60.647";"60.134";"58.865";"57.264";"55.235";"52.543";"50.637";"48.612";"46.755";"45.599";"44.504";
;;;"    Öffentliches Gesundheitswesen";"281";"260";"237";"219";"184";"151";"139";"107";"93";"77";"66";"62";"58";"54";"52";"39";"38";"39";
;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7.719";"7.702";"7.847";"7.872";"7.906";"7.947";"7.882";"7.853";"7.728";"7.465";"7.253";"7.145";"6.507";"6.418";"6.200";"5.706";"5.577";"5.368";
;;;"    Öffentliches Gesundheitswesen";"40";"37";"36";"35";"27";"26";"23";"18";"13";"13";"14";"13";"10";"8";"8";"4";"5";"2";
;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"9.848";"9.884";"9.907";"10.058";"10.122";"10.128";"10.127";"10.118";"10.086";"9.799";"9.450";"9.051";"8.208";"8.256";"7.945";"7.730";"7.485";"7.339";
;;;"    Öffentliches Gesundheitswesen";"64";"61";"53";"50";"45";"31";"32";"21";"21";"15";"11";"9";"12";"12";"10";"9";"8";"9";
;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.467";"2.550";"2.575";"2.658";"2.765";"2.757";"2.847";"2.862";"2.863";"2.873";"2.879";"2.806";"2.767";"2.711";"2.691";"2.712";"2.690";"2.623";
;;;"    Öffentliches Gesundheitswesen";"7";"5";"3";"2";"";"1";"2";"2";"";"";"";"";"";"1";"2";"2";"3";"3";
;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.036";"1.126";"1.227";"1.292";"1.345";"1.376";"1.392";"1.402";"1.422";"1.419";"1.384";"1.342";"1.311";"1.254";"1.195";"1.164";"1.165";"1.114";
;;;"    Öffentliches Gesundheitswesen";"3";"2";"3";"1";"1";"1";"3";"3";"2";"2";"2";"2";"3";"2";"2";"2";"3";"3";
;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"649";"644";"659";"668";"637";"607";"609";"615";"582";"580";"569";"540";"501";"492";"479";"482";"466";"460";
;;;"    Öffentliches Gesundheitswesen";"4";"3";"3";"3";"";"";"";"";"2";"1";"";"";"";"1";"1";"1";"1";"1";
;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.663";"1.685";"1.710";"1.718";"1.704";"1.700";"1.693";"1.693";"1.672";"1.703";"1.701";"1.711";"1.639";"1.572";"1.503";"1.469";"1.462";"1.465";
;;;"    Öffentliches Gesundheitswesen";"6";"7";"7";"6";"3";"6";"4";"3";"2";"2";"1";"1";"1";"1";"2";"1";"1";"1";
;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.481";"4.478";"4.419";"4.457";"4.463";"4.463";"4.485";"4.408";"4.358";"4.266";"4.201";"4.002";"3.875";"3.659";"3.547";"3.377";"3.272";"3.194";
;;;"    Öffentliches Gesundheitswesen";"16";"12";"12";"12";"11";"9";"5";"1";"2";"3";"3";"6";"6";"6";"5";"5";"4";"4";
;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"796";"875";"947";"1.021";"1.074";"1.126";"1.186";"1.200";"1.222";"1.216";"1.208";"1.167";"1.130";"1.051";"1.013";"984";"893";"850";
;;;"    Öffentliches Gesundheitswesen";"";"";"";"1";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"1";"1";"";"";
;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5.288";"5.364";"5.447";"5.519";"5.495";"5.578";"5.585";"5.497";"5.440";"5.305";"5.073";"4.841";"4.693";"4.500";"4.314";"4.172";"4.039";"3.913";
;;;"    Öffentliches Gesundheitswesen";"41";"38";"35";"31";"31";"22";"21";"21";"20";"15";"15";"14";"10";"10";"9";"6";"5";"7";
;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"13.160";"13.416";"13.582";"13.817";"13.968";"13.953";"13.899";"13.793";"13.643";"13.283";"12.773";"12.263";"11.762";"11.149";"10.614";"10.193";"10.044";"9.820";
;;;"    Öffentliches Gesundheitswesen";"67";"61";"55";"48";"39";"31";"26";"20";"14";"13";"10";"8";"7";"5";"3";"1";"1";"1";
;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.977";"3.054";"3.069";"3.117";"3.139";"3.228";"3.208";"3.240";"3.148";"3.035";"2.917";"2.722";"2.622";"2.416";"2.304";"2.159";"2.079";"2.051";
;;;"    Öffentliches Gesundheitswesen";"16";"17";"17";"14";"13";"13";"12";"11";"10";"7";"5";"3";"3";"3";"4";"3";"3";"2";
;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"905";"916";"919";"914";"914";"895";"878";"856";"825";"784";"764";"713";"678";"623";"609";"584";"577";"569";
;;;"    Öffentliches Gesundheitswesen";"4";"3";"2";"3";"3";"2";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";
;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.749";"1.747";"1.958";"2.105";"2.201";"2.256";"2.347";"2.358";"2.417";"2.453";"2.458";"2.462";"2.407";"2.292";"2.221";"2.173";"2.104";"2.063";
;;;"    Öffentliches Gesundheitswesen";"3";"3";"3";"6";"6";"4";"4";"3";"3";"3";"3";"3";"3";"3";"3";"2";"1";"2";
;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"990";"1.057";"1.125";"1.219";"1.281";"1.291";"1.312";"1.338";"1.326";"1.369";"1.357";"1.318";"1.290";"1.245";"1.181";"1.126";"1.066";"1.055";
;;;"    Öffentliches Gesundheitswesen";"2";"3";"2";"1";"1";"2";"2";"";"";"";"";"1";"1";"1";"1";"";"";"";
;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.955";"1.932";"1.985";"1.984";"2.002";"2.023";"2.015";"2.038";"2.023";"1.948";"1.925";"1.845";"1.873";"1.786";"1.643";"1.608";"1.599";"1.584";
;;;"    Öffentliches Gesundheitswesen";"7";"7";"5";"5";"2";"1";"1";"";"";"";"";"";"";"";"1";"2";"3";"4";
;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.074";"1.121";"1.166";"1.239";"1.302";"1.335";"1.354";"1.376";"1.379";"1.367";"1.352";"1.307";"1.280";"1.213";"1.153";"1.116";"1.081";"1.036";
;;;"    Öffentliches Gesundheitswesen";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";
;"    50 bis unter 60 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"48.454";"49.143";"49.647";"49.639";"49.903";"51.569";"52.598";"53.415";"54.184";"54.733";"55.246";"56.275";"57.480";"58.598";"59.543";"59.856";"60.322";"60.270";
;;;"    Öffentliches Gesundheitswesen";"247";"250";"271";"275";"292";"316";"323";"343";"330";"316";"301";"279";"265";"250";"219";"198";"179";"150";
;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.943";"7.221";"7.362";"7.429";"7.467";"7.608";"7.693";"7.612";"7.616";"7.469";"7.441";"7.529";"7.673";"7.800";"7.876";"7.763";"7.756";"7.754";
;;;"    Öffentliches Gesundheitswesen";"38";"41";"46";"47";"54";"55";"55";"55";"55";"44";"40";"39";"38";"38";"29";"28";"26";"23";
;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"8.411";"8.643";"8.915";"9.084";"9.184";"9.634";"9.482";"9.484";"9.471";"9.499";"9.533";"9.649";"9.924";"9.879";"9.975";"9.995";"10.072";"10.062";
;;;"    Öffentliches Gesundheitswesen";"28";"35";"44";"47";"55";"64";"64";"74";"69";"71";"70";"64";"55";"54";"48";"43";"37";"27";
;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.566";"2.501";"2.444";"2.339";"2.289";"2.243";"2.275";"2.306";"2.351";"2.413";"2.355";"2.407";"2.490";"2.548";"2.695";"2.782";"2.853";"2.938";
;;;"    Öffentliches Gesundheitswesen";"8";"9";"8";"7";"9";"9";"10";"9";"10";"10";"9";"7";"7";"8";"7";"8";"6";"6";
;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"867";"781";"720";"677";"694";"750";"813";"927";"1.027";"1.111";"1.155";"1.206";"1.288";"1.371";"1.417";"1.467";"1.491";"1.452";
;;;"    Öffentliches Gesundheitswesen";"8";"8";"4";"6";"5";"5";"4";"7";"8";"8";"7";"6";"8";"4";"5";"4";"4";"4";
;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"554";"574";"561";"548";"573";"587";"608";"618";"632";"642";"637";"639";"651";"649";"644";"626";"629";"611";
;;;"    Öffentliches Gesundheitswesen";"5";"5";"5";"5";"7";"7";"7";"6";"4";"5";"4";"4";"4";"6";"1";"1";"";"";
;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.572";"1.489";"1.540";"1.553";"1.508";"1.540";"1.587";"1.586";"1.591";"1.597";"1.610";"1.627";"1.652";"1.666";"1.696";"1.705";"1.707";"1.701";
;;;"    Öffentliches Gesundheitswesen";"5";"";"4";"4";"5";"4";"6";"8";"8";"8";"10";"9";"9";"8";"5";"6";"5";"4";
;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.822";"4.010";"4.149";"4.135";"4.172";"4.260";"4.348";"4.434";"4.455";"4.456";"4.419";"4.437";"4.460";"4.494";"4.525";"4.579";"4.594";"4.543";
;;;"    Öffentliches Gesundheitswesen";"17";"19";"20";"21";"19";"22";"24";"25";"23";"23";"20";"15";"13";"14";"15";"14";"10";"6";
;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"672";"626";"562";"518";"537";"569";"611";"673";"710";"796";"853";"936";"1.010";"1.075";"1.104";"1.134";"1.193";"1.233";
;;;"    Öffentliches Gesundheitswesen";"4";"2";"2";"";"";"";"";"";"";"";"1";"1";"1";"2";"2";"2";"3";"3";
;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.456";"4.547";"4.621";"4.631";"4.605";"4.823";"4.905";"4.976";"4.993";"5.045";"5.189";"5.287";"5.373";"5.474";"5.532";"5.545";"5.622";"5.585";
;;;"    Öffentliches Gesundheitswesen";"22";"25";"29";"33";"31";"39";"41";"43";"39";"43";"42";"38";"45";"36";"33";"28";"28";"24";
;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"10.157";"10.403";"10.807";"10.914";"11.008";"11.400";"11.757";"11.985";"12.189";"12.398";"12.561";"12.767";"12.911";"13.214";"13.375";"13.387";"13.381";"13.311";
;;;"    Öffentliches Gesundheitswesen";"47";"52";"59";"59";"63";"68";"68";"72";"73";"66";"62";"59";"50";"47";"46";"37";"34";"30";
;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.380";"2.446";"2.522";"2.588";"2.686";"2.794";"2.862";"2.950";"2.980";"2.948";"2.993";"3.075";"3.065";"3.141";"3.200";"3.267";"3.268";"3.248";
;;;"    Öffentliches Gesundheitswesen";"8";"6";"4";"8";"10";"11";"13";"16";"18";"19";"20";"22";"22";"19";"17";"18";"17";"16";
;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"688";"714";"718";"750";"770";"787";"808";"823";"841";"822";"816";"840";"839";"825";"822";"811";"810";"786";
;;;"    Öffentliches Gesundheitswesen";"1";"1";"2";"2";"3";"3";"4";"4";"4";"4";"4";"3";"2";"3";"2";"2";"1";"1";
;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.592";"1.567";"1.255";"1.147";"1.109";"1.163";"1.300";"1.413";"1.546";"1.647";"1.721";"1.805";"1.940";"2.072";"2.184";"2.216";"2.306";"2.335";
;;;"    Öffentliches Gesundheitswesen";"16";"16";"13";"11";"9";"9";"9";"8";"6";"5";"4";"4";"3";"4";"4";"2";"2";"1";
;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"885";"790";"732";"682";"692";"738";"790";"828";"902";"934";"985";"1.045";"1.104";"1.161";"1.198";"1.214";"1.269";"1.290";
;;;"    Öffentliches Gesundheitswesen";"8";"4";"4";"3";"3";"4";"4";"4";"4";"2";"1";"1";"1";"1";"1";"1";"2";"2";
