;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"578";"301";"123";"78";"35";"37";"34";"29";
;;"    35 bis unter 40 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"7.887";"8.675";"7.246";"4.529";"2.690";"1.854";"1.681";"1.603";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.416";"1.097";"1.141";"947";"583";"289";"217";"193";"206";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.735";"1.537";"1.439";"1.326";"588";"478";"326";"309";"311";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"290";"217";"301";"285";"176";"90";"46";"41";"41";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"120";"234";"131";"81";"73";"31";"34";"40";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"101";"54";"79";"62";"41";"23";"19";"16";"12";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"268";"165";"149";"166";"94";"83";"34";"28";"34";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"731";"664";"644";"534";"339";"200";"148";"125";"112";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"89";"186";"131";"94";"45";"39";"25";"18";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"790";"695";"788";"700";"480";"272";"214";"177";"144";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.102";"1.916";"2.040";"1.615";"1.153";"640";"443";"397";"388";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"472";"487";"479";"426";"248";"118";"84";"86";"74";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"178";"136";"135";"111";"56";"33";"26";"27";"22";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"185";"388";"266";"221";"135";"89";"86";"77";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"146";"198";"169";"109";"45";"38";"41";"38";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"510";"263";"267";"237";"151";"96";"58";"53";"47";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"116";"207";"140";"115";"70";"42";"43";"39";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"8.593";"7.231";"7.462";"6.409";"3.909";"2.322";"1.615";"1.452";"1.391";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"656";"1.213";"837";"620";"368";"239";"229";"212";
;;"    40 bis unter 50 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"28.640";"30.114";"28.667";"27.484";"23.268";"15.461";"14.319";"13.347";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.657";"4.449";"4.648";"4.040";"3.730";"3.011";"1.981";"1.836";"1.667";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.948";"5.412";"5.805";"5.190";"4.674";"4.246";"2.776";"2.544";"2.366";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"443";"1.142";"1.113";"1.071";"1.173";"923";"668";"601";"562";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"278";"328";"487";"531";"467";"349";"339";"319";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"141";"329";"339";"307";"264";"225";"156";"147";"134";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"401";"834";"778";"691";"693";"614";"418";"389";"372";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.036";"2.450";"2.562";"2.295";"2.085";"1.693";"1.058";"983";"914";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"218";"224";"370";"452";"408";"284";"229";"206";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.088";"2.790";"2.950";"2.777";"2.682";"2.232";"1.557";"1.494";"1.406";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.874";"6.282";"6.772";"6.677";"6.444";"5.335";"3.438";"3.221";"3.027";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"620";"1.528";"1.691";"1.557";"1.529";"1.205";"686";"620";"589";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"177";"429";"490";"441";"403";"313";"189";"170";"173";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"522";"585";"852";"933";"852";"669";"615";"560";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"390";"344";"454";"474";"434";"306";"266";"252";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"514";"1.231";"1.129";"979";"922";"871";"600";"566";"536";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"356";"356";"479";"495";"439";"326";"299";"264";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"10.899";"26.876";"28.277";"26.025";"24.599";"20.668";"13.527";"12.571";"11.746";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.764";"1.837";"2.642";"2.885";"2.600";"1.934";"1.748";"1.601";
;;"    50 bis unter 60 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"18.309";"26.172";"31.099";"32.083";"31.154";"30.530";"30.179";"29.560";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.745";"2.290";"3.460";"4.677";"4.953";"4.405";"4.133";"4.058";"4.014";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.030";"2.778";"4.178";"5.586";"6.152";"5.597";"5.342";"5.313";"5.251";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"398";"912";"1.278";"1.377";"1.264";"1.154";"1.278";"1.310";"1.296";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"374";"616";"474";"383";"580";"673";"677";"636";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"175";"208";"301";"364";"355";"345";"307";"304";"299";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"502";"583";"842";"949";"882";"816";"804";"786";"770";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.092";"1.390";"1.964";"2.572";"2.728";"2.483";"2.303";"2.268";"2.192";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"404";"486";"319";"268";"424";"507";"495";"497";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.067";"1.671";"2.392";"2.997";"3.113";"3.042";"3.019";"3.025";"2.966";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.122";"4.120";"5.586";"6.575";"7.140";"7.214";"6.934";"6.747";"6.516";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"668";"868";"1.173";"1.584";"1.774";"1.694";"1.623";"1.604";"1.539";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"206";"235";"343";"457";"482";"462";"429";"418";"399";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"776";"1.114";"828";"625";"922";"1.050";"1.054";"1.054";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"437";"623";"515";"363";"457";"503";"515";"515";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"420";"800";"1.164";"1.320";"1.222";"1.065";"1.093";"1.073";"1.080";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"463";"652";"505";"379";"494";"532";"532";"536";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"11.425";"15.855";"22.681";"28.458";"30.065";"28.277";"27.265";"26.906";"26.322";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.454";"3.491";"2.641";"2.018";"2.877";"3.265";"3.273";"3.238";
;;"    60 bis unter 66 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.913";"4.823";"9.686";"13.933";"15.073";"16.015";"15.596";"15.242";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.205";"521";"565";"1.212";"1.788";"2.524";"2.435";"2.327";"2.175";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.365";"638";"704";"1.364";"2.488";"2.917";"3.022";"2.864";"2.740";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"252";"186";"258";"447";"716";"544";"516";"500";"492";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"33";"127";"282";"343";"166";"237";"256";"323";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"105";"50";"51";"110";"150";"181";"168";"167";"167";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"309";"135";"155";"284";"474";"437";"463";"450";"431";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"716";"358";"434";"723";"1.031";"1.260";"1.335";"1.272";"1.222";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"45";"94";"257";"219";"111";"163";"210";"221";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"793";"345";"441";"871";"1.245";"1.537";"1.554";"1.528";"1.526";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.939";"1.027";"1.171";"2.131";"2.766";"3.220";"3.604";"3.548";"3.504";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"427";"195";"240";"429";"604";"808";"916";"849";"817";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"94";"46";"57";"115";"179";"204";"235";"237";"230";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"100";"168";"511";"623";"268";"397";"421";"451";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"73";"88";"260";"342";"158";"203";"214";"210";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"260";"112";"162";"405";"596";"586";"570";"554";"521";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"49";"108";"285";"369";"152";"197";"199";"212";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7.465";"3.613";"4.238";"8.091";"12.037";"14.218";"14.818";"14.296";"13.825";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"300";"585";"1.595";"1.896";"855";"1.197";"1.300";"1.417";
;;"    66 Jahre und älter";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"5.857";"4.521";"2.782";"3.916";"6.685";"10.336";"11.156";"11.831";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"981";"894";"689";"385";"476";"953";"1.590";"1.787";"1.928";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.209";"1.045";"888";"545";"850";"1.193";"2.069";"2.259";"2.394";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"277";"214";"166";"136";"153";"332";"726";"775";"765";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"19";"24";"48";"116";"193";"159";"166";"167";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"101";"106";"63";"23";"37";"60";"113";"116";"122";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"331";"329";"235";"146";"168";"249";"393";"419";"438";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"632";"543";"415";"319";"292";"379";"603";"685";"788";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"17";"14";"33";"84";"124";"100";"123";"123";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.059";"709";"493";"207";"305";"646";"1.025";"1.073";"1.181";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.861";"1.264";"1.008";"516";"720";"1.330";"2.114";"2.220";"2.321";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"358";"299";"209";"125";"152";"276";"507";"574";"615";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"42";"43";"44";"34";"42";"64";"120";"131";"150";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"78";"54";"85";"188";"304";"219";"234";"234";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"55";"41";"46";"90";"144";"114";"111";"109";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"365";"206";"146";"78";"122";"265";"351";"367";"384";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"36";"32";"56";"121";"173";"133";"116";"112";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7.216";"5.652";"4.356";"2.514";"3.317";"5.747";"9.611";"10.406";"11.086";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"205";"165";"268";"599";"938";"725";"750";"745";
;"    Weiblich";" Alle Altersgruppen";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"28.019";"34.942";"39.954";"43.977";"45.581";"46.370";"46.545";"46.615";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.902";"2.786";"3.764";"4.372";"5.002";"5.224";"5.404";"5.404";"5.412";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.164";"3.492";"4.779";"5.724";"6.504";"6.962";"7.247";"7.347";"7.392";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"644";"2.709";"2.953";"3.168";"3.314";"2.908";"3.068";"3.037";"2.988";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.222";"1.686";"1.747";"1.746";"1.805";"1.849";"1.861";"1.877";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"135";"239";"345";"411";"463";"516";"491";"488";"473";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"492";"701";"884";"1.053";"1.276";"1.382";"1.381";"1.399";"1.391";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.131";"1.805";"2.403";"2.812";"3.120";"3.242";"3.307";"3.336";"3.311";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.259";"1.272";"1.294";"1.262";"1.218";"1.146";"1.136";"1.121";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"943";"1.594";"2.292";"2.842";"3.294";"3.596";"3.869";"3.988";"4.069";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.605";"4.070";"5.511";"6.726";"7.904";"8.681";"8.825";"8.802";"8.845";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"565";"951";"1.284";"1.473";"1.730";"1.825";"1.861";"1.870";"1.904";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"144";"202";"302";"378";"445";"481";"481";"486";"495";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.295";"3.177";"3.320";"3.212";"3.080";"2.933";"2.914";"2.891";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.511";"1.726";"1.843";"1.782";"1.684";"1.604";"1.586";"1.555";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"410";"637";"906";"1.043";"1.243";"1.376";"1.433";"1.453";"1.485";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.546";"1.658";"1.748";"1.680";"1.601";"1.471";"1.438";"1.406";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"11.135";"19.186";"25.423";"30.002";"34.295";"36.193";"37.367";"37.610";"37.765";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"8.833";"9.519";"9.952";"9.682";"9.388";"9.003";"8.935";"8.850";
;;"    Unter 35 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.661";"1.737";"760";"327";"193";"145";"147";"152";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"80";"140";"157";"78";"41";"28";"19";"16";"14";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"137";"186";"239";"146";"34";"36";"27";"28";"36";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"16";"242";"100";"49";"19";"";"2";"2";"2";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"194";"82";"24";"12";"7";"17";"17";"13";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4";"8";"11";"4";"3";"";"1";"";"";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"17";"12";"24";"20";"9";"3";"5";"2";"";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"62";"120";"112";"57";"26";"14";"6";"8";"8";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"160";"63";"13";"8";"5";"";"2";"3";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"33";"100";"137";"62";"29";"14";"17";"22";"22";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"102";"230";"260";"148";"65";"35";"23";"18";"24";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"29";"81";"80";"32";"11";"8";"6";"8";"7";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6";"16";"17";"10";"2";"5";"4";"2";"";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"661";"204";"45";"22";"14";"8";"7";"4";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"239";"117";"31";"20";"8";"5";"8";"11";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"25";"18";"28";"10";"9";"6";"1";"";"1";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"254";"106";"31";"17";"10";"4";"7";"7";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"511";"1.153";"1.165";"616";"248";"149";"111";"106";"114";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.508";"572";"144";"79";"44";"34";"41";"38";
;;"    35 bis unter 40 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"4.583";"6.510";"5.105";"3.317";"1.829";"1.263";"1.244";"1.302";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"327";"398";"603";"513";"371";"199";"140";"120";"130";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"378";"568";"909";"766";"408";"312";"207";"217";"212";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"96";"337";"384";"338";"225";"65";"34";"27";"36";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"236";"367";"167";"130";"76";"56";"59";"76";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"19";"43";"49";"43";"28";"20";"8";"8";"8";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"60";"81";"107";"92";"76";"42";"32";"28";"23";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"186";"313";"414";"363";"240";"117";"95";"94";"80";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"263";"246";"142";"101";"44";"29";"24";"29";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"138";"265";"431";"447";"301";"148";"142";"152";"160";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"416";"660";"1.080";"982";"714";"387";"226";"202";"208";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"88";"179";"275";"233";"143";"69";"61";"59";"75";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"29";"43";"70";"60";"40";"23";"18";"22";"20";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"498";"683";"413";"227";"128";"85";"92";"92";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"310";"410";"238";"107";"71";"47";"51";"54";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"68";"87";"136";"100";"93";"57";"29";"35";"38";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"302";"346";"208";"113";"71";"54";"54";"61";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.805";"2.974";"4.458";"3.937";"2.639";"1.439";"992";"964";"990";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.609";"2.052";"1.168";"678";"390";"271";"280";"312";
;;"    40 bis unter 50 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"10.119";"12.908";"17.484";"18.941";"16.568";"11.574";"10.837";"10.201";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"451";"1.052";"1.456";"1.872";"2.092";"1.801";"1.307";"1.194";"1.134";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"564";"1.386";"1.851";"2.549";"2.726";"2.552";"1.834";"1.741";"1.643";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"200";"1.005";"1.086";"1.178";"1.247";"964";"696";"641";"581";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"405";"520";"764";"693";"604";"473";"453";"413";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"32";"90";"159";"203";"201";"176";"108";"95";"89";
